season,playoff,play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,game_date,quarter_seconds_remaining,game_seconds_remaining,game_half,sp,qtr,down,time,yrdln,ydstogo,desc,play_type,field_goal_result,kick_distance,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,opp_fg_prob,field_goal_attempt,kicker_player_name,kicker_player_id,type,iced,overtime
2017,reg,4312,2017123115,SEA,ARI,SEA,home,ARI,ARI,2017-12-31,37.0,37.0,Half2,0,4,4.0,00:37,ARI 30,9,"(:37) B.Walsh 48 yard field goal is No Good, Wide Right, Center-T.Ott, Holder-J.Ryan.",field_goal,missed,48.0,1,0,0.0,,1.0,0.0,24.0,26.0,-2.0,0.04533732164992954,1.0,B.Walsh,00-0029576,no_timeout,non_iced,0
2018,reg,5191,2018090901,CLE,PIT,PIT,away,CLE,CLE,2018-09-09,107.0,107.0,Overtime,0,5,4.0,01:47,CLE 24,3,"(1:47) C.Boswell 42 yard field goal is No Good, Wide Left, Center-K.Canaday, Holder-J.Berry.",field_goal,missed,42.0,0,1,0.0,,1.0,0.0,21.0,21.0,0.0,0.03283319281530137,1.0,C.Boswell,00-0031136,iced,iced,1
2018,reg,5480,2018090901,CLE,PIT,CLE,home,PIT,PIT,2018-09-09,13.0,13.0,Overtime,0,5,3.0,00:13,PIT 25,11,"(:13) Z.Gonzalez 43 yard field goal is BLOCKED (T.Watt), Center-C.Hughlett, Holder-B.Colquitt.",field_goal,missed,43.0,0,1,0.0,,0.0,1.0,21.0,21.0,0.0,0.028045009364093,1.0,Z.Gonzalez,00-0033862,no_timeout,non_iced,1
2018,reg,4088,2018091602,GB,MIN,GB,home,MIN,MIN,2018-09-16,3.0,3.0,Half2,0,4,2.0,00:03,MIN 34,7,"(:03) M.Crosby 52 yard field goal is No Good, Wide Left, Center-H.Bradley, Holder-J.Scott.",field_goal,missed,52.0,0,0,0.0,,0.0,0.0,29.0,29.0,0.0,0.0,1.0,M.Crosby,00-0025580,iced,iced,0
2018,reg,4317,2018091602,GB,MIN,MIN,away,GB,GB,2018-09-16,456.0,456.0,Overtime,0,5,4.0,07:36,GB 31,9,"(7:36) D.Carlson 49 yard field goal is No Good, Wide Right, Center-K.McDermott, Holder-M.Wile.",field_goal,missed,49.0,1,2,0.0,,2.0,1.0,29.0,29.0,0.0,0.0696120699310547,1.0,D.Carlson,00-0034161,iced,iced,1
2018,reg,4709,2018091602,GB,MIN,MIN,away,GB,GB,2018-09-16,4.0,4.0,Overtime,0,5,1.0,00:04,GB 17,10,"(:04) D.Carlson 35 yard field goal is No Good, Wide Right, Center-K.McDermott, Holder-M.Wile.",field_goal,missed,35.0,0,1,0.0,,1.0,0.0,29.0,29.0,0.0,0.0,1.0,D.Carlson,00-0034161,iced,iced,1
2018,reg,4023,2018091603,NO,CLE,NO,home,CLE,CLE,2018-09-16,26.0,26.0,Half2,1,4,4.0,00:26,CLE 26,11,"(:26) W.Lutz 44 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",field_goal,made,44.0,1,1,0.0,,1.0,1.0,18.0,18.0,0.0,0.031523705220422554,1.0,W.Lutz,00-0032569,no_timeout,non_iced,0
2018,reg,4131,2018091603,NO,CLE,CLE,away,NO,NO,2018-09-16,8.0,8.0,Half2,0,4,1.0,00:08,NO 34,10,"(:08) Z.Gonzalez 52 yard field goal is No Good, Wide Right, Center-C.Hughlett, Holder-B.Colquitt.",field_goal,missed,52.0,1,0,0.0,,0.0,1.0,18.0,21.0,-3.0,0.059929013760611126,1.0,Z.Gonzalez,00-0033862,no_timeout,non_iced,0
2018,reg,4030,2018091611,DEN,OAK,DEN,home,OAK,OAK,2018-09-16,10.0,10.0,Half2,1,4,1.0,00:10,OAK 18,10,"(:10) B.McManus 36 yard field goal is GOOD, Center-C.Kreiter, Holder-M.King.",field_goal,made,36.0,0,0,0.0,,0.0,0.0,17.0,19.0,-2.0,0.011829647650919106,1.0,B.McManus,00-0029822,no_timeout,non_iced,0
2018,reg,3718,2018093007,TEN,PHI,PHI,away,TEN,TEN,2018-09-30,21.0,21.0,Half2,1,4,4.0,00:21,TEN 12,3,"(:21) (Field Goal formation) J.Elliott 30 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",field_goal,made,30.0,2,2,0.0,,2.0,2.0,17.0,20.0,-3.0,0.0046003809024103845,1.0,J.Elliott,00-0033787,no_timeout,non_iced,0
2018,reg,4000,2018093007,TEN,PHI,PHI,away,TEN,TEN,2018-09-30,383.0,383.0,Overtime,1,5,4.0,06:23,TEN 19,12,"(6:23) (Field Goal formation) J.Elliott 37 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",field_goal,made,37.0,2,2,0.0,,2.0,2.0,20.0,20.0,0.0,0.021984002523653682,1.0,J.Elliott,00-0033787,no_timeout,non_iced,1
2018,reg,4658,2018093004,IND,HOU,HOU,away,IND,IND,2018-09-30,6.0,6.0,Half2,0,4,2.0,00:06,IND 41,10,"(:06) K.Fairbairn 59 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-T.Daniel.",field_goal,missed,59.0,1,0,0.0,,0.0,1.0,31.0,31.0,0.0,0.12059985999283952,1.0,K.Fairbairn,00-0032726,no_timeout,non_iced,0
2018,reg,5048,2018093004,IND,HOU,IND,home,HOU,HOU,2018-09-30,364.0,364.0,Overtime,1,5,4.0,06:04,HOU 25,2,"(6:04) A.Vinatieri 44 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",field_goal,made,44.0,2,1,0.0,,2.0,1.0,31.0,31.0,0.0,0.040782242161206635,1.0,A.Vinatieri,00-0016919,no_timeout,non_iced,1
2018,reg,5389,2018093004,IND,HOU,HOU,away,IND,IND,2018-09-30,114.0,114.0,Overtime,1,5,4.0,01:54,IND 11,10,"(1:54) K.Fairbairn 29 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",field_goal,made,29.0,2,1,0.0,,1.0,2.0,31.0,34.0,-3.0,0.005319867611187315,1.0,K.Fairbairn,00-0032726,no_timeout,non_iced,1
2018,reg,5706,2018093004,IND,HOU,HOU,away,IND,IND,2018-09-30,3.0,3.0,Overtime,1,5,2.0,00:03,IND 19,10,"(:03) K.Fairbairn 37 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",field_goal,made,37.0,0,0,0.0,,0.0,0.0,34.0,34.0,0.0,0.0,1.0,K.Fairbairn,00-0032726,iced,iced,1
2018,reg,3786,2018093002,DAL,DET,DAL,home,DET,DET,2018-09-30,3.0,3.0,Half2,1,4,4.0,00:03,DET 20,5,"(:03) (Field Goal formation) B.Maher 38 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",field_goal,made,38.0,1,0,0.0,,1.0,0.0,23.0,24.0,-1.0,0.0,1.0,B.Maher,00-0030332,off_timeout,non_iced,0
2018,reg,4199,2018093008,ARI,SEA,SEA,away,ARI,ARI,2018-09-30,4.0,4.0,Half2,1,4,4.0,00:04,ARI 34,4,"(:04) S.Janikowski 52 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",field_goal,made,52.0,3,0,0.0,,0.0,3.0,17.0,17.0,0.0,0.0,1.0,S.Janikowski,00-0019646,no_timeout,non_iced,0
2018,reg,5176,2018093009,OAK,CLE,OAK,home,CLE,CLE,2018-09-30,374.0,374.0,Overtime,0,5,4.0,06:14,CLE 32,7,"(6:14) M.McCrane 50 yard field goal is No Good, Wide Left, Center-T.Sieg, Holder-J.Townsend.",field_goal,missed,50.0,0,2,0.0,,0.0,2.0,41.0,42.0,-1.0,0.07034751356742915,1.0,M.McCrane,00-0034479,off_timeout,non_iced,1
2018,reg,5619,2018093009,OAK,CLE,OAK,home,CLE,CLE,2018-09-30,110.0,110.0,Overtime,1,5,3.0,01:50,CLE 11,7,"(1:50) M.McCrane 29 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",field_goal,made,29.0,0,0,0.0,,0.0,0.0,41.0,42.0,-1.0,0.005262837202051697,1.0,M.McCrane,00-0034479,iced,iced,1
2018,reg,3853,2018100700,BUF,TEN,BUF,home,TEN,TEN,2018-10-07,3.0,3.0,Half2,1,4,4.0,00:03,TEN 28,5,"(:03) S.Hauschka 46 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",field_goal,made,46.0,2,0,0.0,,2.0,0.0,10.0,12.0,-2.0,0.0,1.0,S.Hauschka,00-0025944,off_timeout,non_iced,0
2018,reg,4028,2018100703,CLE,BAL,BAL,away,CLE,CLE,2018-10-07,56.0,56.0,Half2,1,4,4.0,00:56,CLE 14,10,"(:56) (Field Goal formation) J.Tucker 32 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,32.0,2,2,0.0,,2.0,2.0,6.0,9.0,-3.0,0.006730467593969164,1.0,J.Tucker,00-0029597,no_timeout,non_iced,0
2018,reg,4253,2018100703,CLE,BAL,CLE,home,BAL,BAL,2018-10-07,9.0,9.0,Half2,0,4,4.0,00:09,BAL 37,10,"(:09) (Field Goal formation) G.Joseph 55 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-B.Colquitt.",field_goal,missed,55.0,1,2,0.0,,1.0,2.0,9.0,9.0,0.0,0.07993119742952381,1.0,G.Joseph,00-0034450,no_timeout,non_iced,0
2018,reg,5064,2018100703,CLE,BAL,CLE,home,BAL,BAL,2018-10-07,6.0,6.0,Overtime,1,5,3.0,00:06,BAL 19,1,"(:06) (Field Goal formation) G.Joseph 37 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",field_goal,made,37.0,1,0,0.0,,1.0,0.0,9.0,9.0,0.0,0.01382982528463148,1.0,G.Joseph,00-0034450,off_timeout,non_iced,1
2018,reg,4262,2018100701,CAR,NYG,CAR,home,NYG,NYG,2018-10-07,6.0,6.0,Half2,1,4,3.0,00:06,NYG 45,10,"(:06) G.Gano 63 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",field_goal,made,63.0,0,0,0.0,,0.0,0.0,29.0,31.0,-2.0,0.17028597720022512,1.0,G.Gano,00-0026858,no_timeout,non_iced,0
2018,reg,4451,2018100712,HOU,DAL,HOU,home,DAL,DAL,2018-10-07,115.0,115.0,Overtime,1,5,4.0,01:55,DAL 18,1,"(1:55) K.Fairbairn 36 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",field_goal,made,36.0,1,0,0.0,,1.0,0.0,16.0,16.0,0.0,0.015733115122626946,1.0,K.Fairbairn,00-0032726,iced,iced,1
2018,reg,4459,2018101404,MIA,CHI,MIA,home,CHI,CHI,2018-10-14,3.0,3.0,Overtime,1,5,4.0,00:03,CHI 29,1,"(:03) (Field Goal formation) J.Sanders 47 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",field_goal,made,47.0,0,0,0.0,,0.0,0.0,28.0,28.0,0.0,0.0,1.0,J.Sanders,00-0034794,iced,iced,1
2018,reg,4018,2018101412,NE,KC,NE,home,KC,KC,2018-10-14,3.0,3.0,Half2,1,4,2.0,00:03,KC 10,10,"(:03) S.Gostkowski 28 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",field_goal,made,28.0,2,0,0.0,,2.0,0.0,40.0,40.0,0.0,0.0,1.0,S.Gostkowski,00-0024333,off_timeout,non_iced,0
2018,reg,3987,2018101500,GB,SF,GB,home,SF,SF,2018-10-15,3.0,3.0,Half2,1,4,2.0,00:03,SF 9,9,"(:03) M.Crosby 27 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",field_goal,made,27.0,0,3,0.0,,0.0,3.0,30.0,30.0,0.0,0.0,1.0,M.Crosby,00-0025580,no_timeout,non_iced,0
2018,reg,4977,2018102109,TB,CLE,TB,home,CLE,CLE,2018-10-21,115.0,115.0,Overtime,1,5,4.0,01:55,CLE 41,15,"(1:55) C.Catanzaro 59 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",field_goal,made,59.0,0,2,0.0,,0.0,2.0,23.0,23.0,0.0,0.15168599598408788,1.0,C.Catanzaro,00-0030896,off_timeout,non_iced,1
2018,reg,4000,2018102110,WAS,DAL,DAL,away,WAS,WAS,2018-10-21,3.0,3.0,Half2,0,4,2.0,00:03,WAS 34,13,"(:03) B.Maher 52 yard field goal is No Good, Hit Left Upright, Center-L.Ladouceur, Holder-C.Jones.",field_goal,missed,52.0,1,0,0.0,,0.0,1.0,17.0,19.0,-2.0,0.0,1.0,B.Maher,00-0030332,no_timeout,non_iced,0
2018,reg,4888,2018102803,CIN,TB,CIN,home,TB,TB,2018-10-28,5.0,5.0,Half2,1,4,2.0,00:05,TB 26,11,"(:05) R.Bullock 44 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber. Penalty on TB-W.Gholston, Unnecessary Roughness, declined.",field_goal,made,44.0,0,0,0.0,,0.0,0.0,33.0,34.0,-1.0,0.0,1.0,R.Bullock,00-0029421,off_timeout,non_iced,0
2018,reg,3780,2018111800,ATL,DAL,DAL,away,ATL,ATL,2018-11-18,3.0,3.0,Half2,1,4,4.0,00:03,ATL 24,4,"(:03) B.Maher 42 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",field_goal,made,42.0,0,1,0.0,,1.0,0.0,19.0,19.0,0.0,0.0,1.0,B.Maher,00-0030332,off_timeout,non_iced,0
2018,reg,4378,2018111806,WAS,HOU,WAS,home,HOU,HOU,2018-11-18,8.0,8.0,Half2,0,4,4.0,00:08,HOU 45,10,"(:08) D.Hopkins 63 yard field goal is No Good, Short, Center-N.Sundberg, Holder-T.Way.",field_goal,missed,63.0,0,1,0.0,,0.0,1.0,21.0,22.0,-1.0,0.1710345978837988,1.0,D.Hopkins,00-0030098,iced,iced,0
2018,reg,4332,2018111808,LAC,DEN,DEN,away,LAC,LAC,2018-11-18,3.0,3.0,Half2,1,4,2.0,00:03,LAC 16,10,"(:03) B.McManus 34 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",field_goal,made,34.0,1,0,0.0,,0.0,1.0,20.0,22.0,-2.0,0.0,1.0,B.McManus,00-0029822,iced,iced,0
2018,reg,4277,2018111807,ARI,OAK,OAK,away,ARI,ARI,2018-11-18,2.0,2.0,Half2,1,4,2.0,00:02,ARI 17,10,"(:02) (Field Goal formation) D.Carlson 35 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",field_goal,made,35.0,1,1,0.0,,1.0,1.0,20.0,21.0,-1.0,0.0,1.0,D.Carlson,00-0034161,iced,iced,0
2018,reg,3996,2018112502,CAR,SEA,SEA,away,CAR,CAR,2018-11-25,4.0,4.0,Half2,1,4,4.0,00:04,CAR 13,13,"(:04) S.Janikowski 31 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",field_goal,made,31.0,0,0,0.0,,0.0,0.0,27.0,27.0,0.0,0.0,1.0,S.Janikowski,00-0019646,no_timeout,non_iced,0
2018,reg,4031,2018112506,PHI,NYG,PHI,home,NYG,NYG,2018-11-25,25.0,25.0,Half2,1,4,4.0,00:25,NYG 25,5,"(:25) J.Elliott 43 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",field_goal,made,43.0,1,0,0.0,,1.0,0.0,22.0,22.0,0.0,0.02897101829670204,1.0,J.Elliott,00-0033787,off_timeout,non_iced,0
2018,reg,4217,2018112504,IND,MIA,IND,home,MIA,MIA,2018-11-25,3.0,3.0,Half2,1,4,4.0,00:03,MIA 14,1,"(:03) A.Vinatieri 32 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",field_goal,made,32.0,2,0,0.0,,2.0,0.0,24.0,24.0,0.0,0.0,1.0,A.Vinatieri,00-0016919,off_timeout,non_iced,0
2018,reg,5010,2018120207,NYG,CHI,NYG,home,CHI,CHI,2018-12-02,360.0,360.0,Overtime,1,5,4.0,06:00,CHI 26,6,"(6:00) A.Rosas 44 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",field_goal,made,44.0,1,2,0.0,,1.0,2.0,26.0,27.0,-1.0,0.04372327514061996,1.0,A.Rosas,00-0032870,no_timeout,non_iced,1
2018,reg,4389,2018120203,GB,ARI,GB,home,ARI,ARI,2018-12-02,3.0,3.0,Half2,0,4,4.0,00:03,ARI 31,1,"(:03) M.Crosby 49 yard field goal is No Good, Wide Right, Center-H.Bradley, Holder-J.Scott.",field_goal,missed,49.0,0,3,0.0,,0.0,3.0,17.0,20.0,-3.0,0.0,1.0,M.Crosby,00-0025580,no_timeout,non_iced,0
2018,reg,4189,2018120208,PIT,LAC,LAC,away,PIT,PIT,2018-12-02,0.0,0.0,Half2,1,4,1.0,00:00,PIT 11,10,"(:00) (Field Goal formation) M.Badgley 29 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones. Penalty on PIT-A.Burns, Defensive Offside, declined.",field_goal,made,29.0,0,2,0.0,,2.0,0.0,28.0,30.0,-2.0,0.0,1.0,M.Badgley,00-0034084,no_timeout,non_iced,0
2018,reg,4401,2018120905,KC,BAL,KC,home,BAL,BAL,2018-12-09,3.0,3.0,Half2,0,4,3.0,00:03,BAL 25,12,"(:03) H.Butker 43 yard field goal is No Good, Wide Right, Center-J.Winchester, Holder-D.Colquitt.",field_goal,missed,43.0,1,0,0.0,,1.0,0.0,24.0,24.0,0.0,0.0,1.0,H.Butker,00-0033303,off_timeout,non_iced,0
2018,reg,4743,2018120905,KC,BAL,KC,home,BAL,BAL,2018-12-09,286.0,286.0,Overtime,1,5,4.0,04:46,BAL 17,15,"(4:46) H.Butker 35 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,35.0,1,2,0.0,,1.0,2.0,24.0,24.0,0.0,0.01388536307212358,1.0,H.Butker,00-0033303,no_timeout,non_iced,1
2018,reg,4264,2018120913,OAK,PIT,PIT,away,OAK,OAK,2018-12-09,5.0,5.0,Half2,0,4,1.0,00:05,OAK 22,10,"(:05) C.Boswell 40 yard field goal is No Good, Center-K.Canaday, Holder-J.Berry.",field_goal,missed,40.0,0,1,0.0,,1.0,0.0,21.0,24.0,-3.0,0.0,1.0,C.Boswell,00-0031136,no_timeout,non_iced,0
2018,reg,4837,2018121609,SF,SEA,SF,home,SEA,SEA,2018-12-16,191.0,191.0,Overtime,1,5,3.0,03:11,SEA 18,3,"(3:11) R.Gould 36 yard field goal is GOOD, Center-C.Holba, Holder-B.Pinion.",field_goal,made,36.0,1,2,0.0,,1.0,2.0,23.0,23.0,0.0,0.01405116082776859,1.0,R.Gould,00-0023252,off_timeout,non_iced,1
2018,reg,4872,2018122309,NYJ,GB,NYJ,home,GB,GB,2018-12-23,21.0,21.0,Half2,1,4,4.0,00:21,GB 15,10,"(:21) J.Myers 33 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",field_goal,made,33.0,0,0,0.0,,0.0,0.0,35.0,38.0,-3.0,0.007166685679829917,1.0,J.Myers,00-0031492,no_timeout,non_iced,0
2018,reg,4370,2018123010,TB,ATL,ATL,away,TB,TB,2018-12-30,4.0,4.0,Half2,1,4,4.0,00:04,TB 19,13,"(:04) M.Bryant 37 yard field goal is GOOD, Center-J.Condo, Holder-M.Bosher.",field_goal,made,37.0,0,0,0.0,,0.0,0.0,31.0,32.0,-1.0,0.0,1.0,M.Bryant,00-0020578,off_timeout,non_iced,0
2019,reg,5194,2019090809,ARI,DET,ARI,home,DET,DET,2019-09-08,441.0,441.0,Overtime,1,5,4.0,07:21,DET 10,10,"(7:21) Z.Gonzalez 28 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",field_goal,made,28.0,2,1,0.0,,2.0,1.0,24.0,24.0,0.0,0.006330907192191238,1.0,Z.Gonzalez,00-0033862,no_timeout,non_iced,1
2019,reg,5448,2019090809,ARI,DET,DET,away,ARI,ARI,2019-09-08,232.0,232.0,Overtime,1,5,4.0,03:52,ARI 15,7,"(3:52) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",field_goal,made,33.0,2,1,0.0,,1.0,2.0,24.0,27.0,-3.0,0.008997285399474794,1.0,M.Prater,00-0023853,no_timeout,non_iced,1
2019,reg,4409,2019090900,NO,HOU,NO,home,HOU,HOU,2019-09-09,2.0,2.0,Half2,1,4,3.0,00:02,HOU 40,1,"(:02) W.Lutz 58 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",field_goal,made,58.0,0,0,0.0,,0.0,0.0,27.0,28.0,-1.0,0.0,1.0,W.Lutz,00-0032569,off_timeout,non_iced,0
2019,reg,4363,2019091511,DEN,CHI,CHI,away,DEN,DEN,2019-09-15,1.0,1.0,Half2,1,4,1.0,00:01,DEN 35,10,"(:01) E.Pineiro 53 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",field_goal,made,53.0,0,0,0.0,,0.0,0.0,13.0,14.0,-1.0,0.0,1.0,E.Pineiro,00-0034173,off_timeout,non_iced,0
2019,reg,4415,2019092209,TB,NYG,TB,home,NYG,NYG,2019-09-22,4.0,4.0,Half2,0,4,3.0,00:04,NYG 16,16,"(:04) M.Gay 34 yard field goal is No Good, Wide Right, Center-Z.Triner, Holder-B.Pinion.",field_goal,missed,34.0,1,0,0.0,,1.0,0.0,31.0,32.0,-1.0,0.0,1.0,M.Gay,00-0035269,no_timeout,non_iced,0
2019,reg,4390,2019092911,DEN,JAX,JAX,away,DEN,DEN,2019-09-29,4.0,4.0,Half2,1,4,3.0,00:04,DEN 15,15,"(:04) J.Lambo 33 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",field_goal,made,33.0,0,1,0.0,,1.0,0.0,23.0,24.0,-1.0,0.0,1.0,J.Lambo,00-0032087,off_timeout,non_iced,0
2019,reg,4745,2019100300,SEA,LA,LA,away,SEA,SEA,2019-10-03,15.0,15.0,Half2,0,4,4.0,00:15,SEA 26,6,"(:15) G.Zuerlein 44 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.",field_goal,missed,44.0,2,0,0.0,,0.0,2.0,29.0,30.0,-1.0,0.030608821772204243,1.0,G.Zuerlein,00-0029621,no_timeout,non_iced,0
2019,reg,4196,2019100607,PIT,BAL,BAL,away,PIT,PIT,2019-10-06,14.0,14.0,Half2,1,4,4.0,00:14,PIT 30,10,"(:14) (Field Goal formation) J.Tucker 48 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,48.0,2,1,0.0,,1.0,2.0,20.0,23.0,-3.0,0.042748047469124965,1.0,J.Tucker,00-0029597,no_timeout,non_iced,0
2019,reg,4572,2019100607,PIT,BAL,BAL,away,PIT,PIT,2019-10-06,331.0,331.0,Overtime,1,5,4.0,05:31,PIT 28,4,"(5:31) (Field Goal formation) J.Tucker 46 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,46.0,2,2,0.0,,2.0,2.0,23.0,23.0,0.0,0.0491507135796786,1.0,J.Tucker,00-0029597,no_timeout,non_iced,1
2019,reg,4499,2019100601,CIN,ARI,ARI,away,CIN,CIN,2019-10-06,2.0,2.0,Half2,1,4,2.0,00:02,CIN 13,8,"(:02) Z.Gonzalez 31 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",field_goal,made,31.0,0,2,0.0,,2.0,0.0,23.0,23.0,0.0,0.0,1.0,Z.Gonzalez,00-0033862,iced,iced,0
2019,reg,4146,2019101400,GB,DET,GB,home,DET,DET,2019-10-14,2.0,2.0,Half2,1,4,4.0,00:02,DET 5,4,"(:02) M.Crosby 23 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",field_goal,made,23.0,1,0,0.0,,1.0,0.0,20.0,22.0,-2.0,0.0,1.0,M.Crosby,00-0025580,off_timeout,non_iced,0
2019,reg,4343,2019102710,IND,DEN,IND,home,DEN,DEN,2019-10-27,26.0,26.0,Half2,1,4,4.0,00:26,DEN 33,9,"(:26) A.Vinatieri 51 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",field_goal,made,51.0,0,0,0.0,,0.0,0.0,12.0,13.0,-1.0,0.057330351326663725,1.0,A.Vinatieri,00-0016919,iced,iced,0
2019,reg,4224,2019102702,CHI,LAC,CHI,home,LAC,LAC,2019-10-27,4.0,4.0,Half2,0,4,2.0,00:04,LAC 22,11,"(:04) E.Pineiro 41 yard field goal is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",field_goal,missed,41.0,0,0,0.0,,0.0,0.0,16.0,17.0,-1.0,0.0,1.0,E.Pineiro,00-0034173,off_timeout,non_iced,0
2019,reg,4532,2019110303,KC,MIN,KC,home,MIN,MIN,2019-11-03,3.0,3.0,Half2,1,4,2.0,00:03,MIN 26,10,"(:03) H.Butker 44 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,44.0,1,1,0.0,,1.0,1.0,23.0,23.0,0.0,0.0,1.0,H.Butker,00-0033303,no_timeout,non_iced,0
2019,reg,4405,2019111002,CLE,BUF,BUF,away,CLE,CLE,2019-11-10,22.0,22.0,Half2,0,4,4.0,00:22,CLE 35,4,"(:22) (Field Goal formation) S.Hauschka 53 yard field goal is No Good, Wide Left, Center-R.Ferguson, Holder-C.Bojorquez.",field_goal,missed,53.0,1,0,0.0,,0.0,1.0,16.0,19.0,-3.0,0.0679801109120111,1.0,S.Hauschka,00-0025944,off_timeout,non_iced,0
2019,reg,4301,2019111007,TEN,KC,KC,away,TEN,TEN,2019-11-10,3.0,3.0,Half2,0,4,3.0,00:03,TEN 34,5,"(:03) (Field Goal formation) H.Butker 52 yard field goal is BLOCKED (J.Kalu), Center-J.Winchester, Holder-D.Colquitt, RECOVERED by TEN-L.Sims at KC 47. L.Sims to KC 33 for 14 yards (A.Sherman).",field_goal,missed,52.0,0,1,0.0,,1.0,0.0,32.0,35.0,-3.0,0.0,1.0,H.Butker,00-0033303,no_timeout,non_iced,0
2019,reg,4387,2019111100,SF,SEA,SF,home,SEA,SEA,2019-11-11,6.0,6.0,Half2,1,4,3.0,00:06,SEA 29,2,"(:06) C.McLaughlin 47 yard field goal is GOOD, Center-K.Nelson, Holder-M.Wishnowsky.",field_goal,made,47.0,0,0,0.0,,0.0,0.0,21.0,24.0,-3.0,0.03838214412950822,1.0,C.McLaughlin,00-0035358,no_timeout,non_iced,0
2019,reg,4989,2019111100,SF,SEA,SF,home,SEA,SEA,2019-11-11,190.0,190.0,Overtime,0,5,4.0,03:10,SEA 29,1,"(3:10) C.McLaughlin 47 yard field goal is No Good, Wide Left, Center-K.Nelson, Holder-M.Wishnowsky.",field_goal,missed,47.0,1,1,0.0,,1.0,1.0,24.0,24.0,0.0,0.04379079342926072,1.0,C.McLaughlin,00-0035358,iced,iced,1
2019,reg,5403,2019111100,SF,SEA,SEA,away,SF,SF,2019-11-11,4.0,4.0,Overtime,1,5,2.0,00:04,SF 24,10,"(:04) J.Myers 42 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",field_goal,made,42.0,0,0,0.0,,0.0,0.0,24.0,24.0,0.0,0.0,1.0,J.Myers,00-0031492,iced,iced,1
2019,reg,4699,2019112405,NO,CAR,NO,home,CAR,CAR,2019-11-24,3.0,3.0,Half2,1,4,3.0,00:03,CAR 15,1,"(:03) W.Lutz 33 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",field_goal,made,33.0,0,2,0.0,,0.0,2.0,31.0,31.0,0.0,0.0,1.0,W.Lutz,00-0032569,iced,iced,0
